typcare,oshpd_id,oshpd_id9,hplzip,hplcnty,data_id,pat_id,bthdate,dob_raw,agdyadm,agdydsch,agyradm,agyrdsch,agecatadm,agecatdsch,agecatdsch10,sex,ethncty,race1,race2,race3,race4,race5,race_aman,race_asian,race_black,race_nhpi,race_white,race_other,race_grp,admtdate,admtday,admtmth,qtr_adm,admtyr,dschdate,mth_dsch,qtr_dsch,dsch_yr,counter,los,los_adj,srcpo_ns,srcroute_ns,admtype_ns,MDC,MSDRG,cat-code,sev-code,grouper,diag_p,poa_p,odiag1,opoa1,odiag2,opoa2,odiag3,opoa3,odiag4,opoa4,odiag5,opoa5,odiag6,opoa6,odiag7,opoa7,odiag8,opoa8,odiag9,opoa9,odiag10,opoa10,odiag11,opoa11,odiag12,opoa12,odiag13,opoa13,odiag14,opoa14,odiag15,opoa15,odiag16,opoa16,odiag17,opoa17,odiag18,opoa18,odiag19,opoa19,odiag20,opoa20,odiag21,opoa21,odiag22,opoa22,odiag23,opoa23,odiag24,opoa24,proc_p,proc_pdt,proc_pdy,oproc1,procdt1,procdy1,oproc2,procdt2,procdy2,oproc3,procdt3,procdy3,oproc4,procdt4,procdy4,oproc5,procdt5,procdy5,oproc6,procdt6,procdy6,oproc7,procdt7,procdy7,oproc8,procdt8,procdy8,oproc9,procdt9,procdy9,oproc10,procdt10,procdy10,oproc11,procdt11,procdy11,oproc12,procdt12,procdy12,oproc13,procdt13,procdy13,oproc14,procdt14,procdy14,oproc15,procdt15,procdy15,oproc16,procdt16,procdy16,oproc17,procdt17,procdy17,oproc18,procdt18,procdy18,oproc19,procdt19,procdy19,oproc20,procdt20,procdy20,oproc21,procdt21,procdy21,oproc22,procdt22,procdy22,oproc23,procdt23,procdy23,oproc24,procdt24,procdy24,ecm1,epoa1,ecm2,epoa2,ecm3,epoa3,ecm4,epoa4,ecm5,epoa5,ecm6,epoa6,ecm7,epoa7,ecm8,epoa8,ecm9,epoa9,ecm10,epoa10,ecm11,epoa11,ecm12,epoa12,ssn,rln,disp,charge,charge_adj,abstrec,dnr,pay_cat,pay_type,pay_plan,pls_abbr,pls_wrtin,patcnty,patzip
1,,,91505,19,1000000343,100000000150,11071986,11071986,0,0,34,34,08,08,05,F,E1,R5,,,,,,,,,,,,02112021,5,2,1,2021,02132021,2,1,2021,343,2,,1,3,3,,,,,,F1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999733712,999733712,63,166,166,999-73-3712,Y,06,,0000,SPA,Spanish,19,90813
1,,,91355,19,1000000344,100000000151,06301977,06301977,0,0,35,35,09,09,05,F,E2,R5,,,,,,,,,,,,09262012,4,9,3,2012,09272012,9,3,2012,344,1,,5,3,4,,,,,,Z9851,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999575118,999575118,89,14371,14371,999-57-5118,N,03,2,0000,ENG,English,19,91350
1,,,91942,37,1000000345,100000000152,01191970,01191970,0,0,34,34,08,08,05,M,E2,R3,,,,,,,,,,,,09222004,4,9,3,2004,09242004,9,3,2004,345,2,,6,2,1,,,,,,Z940,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999286507,999286507,50,3288,3288,999-28-6507,N,03,2,0000,SPA,Spanish,37,00000
1,,,,,1000000346,100000000152,01191970,01191970,0,0,52,52,12,12,07,M,E2,R3,,,,,,,,,,,,09212022,4,9,3,2022,09222022,9,3,2022,346,1,,1,3,5,,,,,,Z95818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271280005,20220921,0,29303009,20220921,0,399208008,20220921,0,71493000,20220921,0,306706006,20220922,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999286507,999286507,07,21776,21776,999-28-6507,N,03,,0303,SPA,Spanish,37,00000
1,,,,,1000000347,100000000152,01191970,01191970,0,0,52,52,12,12,07,M,E2,R3,,,,,,,,,,,,09222022,5,9,3,2022,09232022,9,3,2022,347,1,,G,3,2,,,,,,Z95818,Y,Z95818,Y,Z95818,W,Z95818,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243063003,20220922,0,302761001,20220922,0,252482003,20220922,0,308283009,20220922,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999286507,999286507,63,2568,2568,999-28-6507,N,03,2,0000,ENG,English,37,00000
1,,,95823,34,1000000348,100000000153,05141990,05141990,0,0,30,30,08,08,05,M,E2,R5,,,,,,,,,,,,05302020,0,5,2,2020,05312020,5,2,2020,348,1,,5,3,4,,,,,,P2830,N,G479,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103750000,20200530,0,446573003,20200530,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999515476,999515476,65,1343,1343,999-51-5476,Y,,2,0000,ENG,English,34,95835
1,,,,,1000000349,100000000154,11131960,11131960,0,0,63,63,14,14,08,M,E2,R3,,,,,,,,,,,,03262024,3,3,1,2024,03272024,3,1,2024,349,1,,E,3,9,,,,,,Z95818,U,R931,U,I259,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110467000,20240326,0,44608003,20240326,0,709138001,20240326,0,410538000,20240326,0,392247006,20240326,0,410770002,20240326,0,52765003,20240326,0,65677008,20240326,0,223495004,20240326,0,359672006,20240326,0,414088005,20240326,0,23745001,20240326,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999812905,999812905,65,10186,10186,999-81-2905,N,03,1,0303,CMN,Mandarin,44,00000
1,,,92127,37,1000000350,100000000155,12261957,12261957,0,0,25,25,07,07,04,F,E2,R5,,,,,,,,,,,,11201983,1,11,4,1983,11211983,11,4,1983,350,1,,E,3,3,,,,,,Z9851,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999444103,999444103,70,12934,12934,999-44-4103,N,03,2,0000,ENG,English,37,92027
1,190555,106190555,90048,19,1000000351,100000000156,06231998,06231998,0,0,25,25,07,07,04,F,E2,R4,,,,,,,,,,,,04302024,3,4,2,2024,05012024,5,2,2024,351,1,,5,2,1,,,,,,Z9851,U,Z302,W,Z9851,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287664005,20240430,0,133899007,20240430,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999487660,999487660,03,6983,6983,999-48-7660,N,06,1,0000,ENG,English,19,90212
1,,,,,1000000352,100000000157,11131960,11131960,0,0,56,56,13,13,07,M,E2,R3,,,,,,,,,,,,09152017,6,9,3,2017,09162017,9,3,2017,352,1,,1,3,5,,,,,,I2510,Y,I213,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698314001,20170915,0,33367005,20170915,0,415070008,20170915,0,433236007,20170915,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999753718,999753718,06,39755,39755,999-75-3718,N,03,2,0000,ENG,English,44,00000
1,,,,,1000000353,100000000157,11131960,11131960,0,0,61,61,14,14,08,M,E2,R3,,,,,,,,,,,,06062022,2,6,2,2022,06072022,6,2,2022,353,1,,6,3,4,,,,,,Z95818,N,R931,Y,I259,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110467000,20220606,0,44608003,20220606,0,29303009,20220606,0,399208008,20220606,0,40701008,20220606,0,709138001,20220606,0,410538000,20220606,0,180178009,20220606,0,392247006,20220606,0,410770002,20220606,0,52765003,20220606,0,65677008,20220606,0,223495004,20220606,0,42825003,20220606,0,63697000,20220606,0,301882004,20220606,0,8290005,20220606,0,359672006,20220606,0,232717009,20220606,0,301884003,20220606,0,233553003,20220606,0,23745001,20220606,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999753718,999753718,43,93788,93788,999-75-3718,N,03,2,0000,ENG,English,44,00000
1,,,,,1000000354,100000000157,11131960,11131960,0,0,61,61,14,14,08,M,E2,R3,,,,,,,,,,,,06062022,2,6,2,2022,06072022,6,2,2022,354,1,,5,2,1,,,,,,Z95818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271280005,20220606,0,29303009,20220606,0,399208008,20220606,0,71493000,20220606,0,306706006,20220607,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999753718,999753718,84,18616,18616,999-75-3718,Y,03,,0176,ENG,English,44,00000
1,,,,,1000000355,100000000157,11131960,11131960,0,0,61,61,14,14,08,M,E2,R3,,,,,,,,,,,,06072022,3,6,2,2022,06082022,6,2,2022,355,1,,5,3,4,,,,,,Z95818,W,Z95818,N,Z95818,Y,Z95818,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243063003,20220607,0,302761001,20220607,0,252482003,20220607,0,308283009,20220607,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999753718,999753718,90,2568,2568,999-75-3718,Y,03,2,0000,ENG,English,44,00000
1,,,94133,38,1000000356,100000000158,11131958,11131958,0,0,25,25,07,07,04,F,E2,R5,,,,,,,,,,,,12231983,6,12,4,1983,12241983,12,4,1983,356,1,,5,3,4,,,,,,Z9851,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999191500,999191500,86,11938,11938,999-19-1500,Y,03,2,0000,ARA,Arabic,38,94116
1,,,,,1000000357,100000000159,11251962,11251962,0,0,49,49,11,11,06,F,E2,R5,,,,,,,,,,,,11292011,3,11,4,2011,11302011,11,4,2011,357,1,,4,3,3,,,,,,Z95818,W,R931,Y,I259,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110467000,20111129,0,44608003,20111129,0,29303009,20111129,0,399208008,20111129,0,40701008,20111129,0,709138001,20111129,0,410538000,20111129,0,180178009,20111129,0,392247006,20111129,0,410770002,20111129,0,52765003,20111129,0,65677008,20111129,0,223495004,20111129,0,359672006,20111129,0,418824004,20111129,0,23745001,20111129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999235660,999235660,04,24553,24553,999-23-5660,N,01,2,0000,ENG,English,15,00000
1,,,,,1000000358,100000000159,11251962,11251962,0,0,49,49,11,11,06,F,E2,R5,,,,,,,,,,,,11292011,3,11,4,2011,12052011,12,4,2011,358,6,,F,3,9,,,,,,Z95818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271280005,20111129,0,29303009,20111129,0,399208008,20111129,0,71493000,20111129,0,29303009,20111130,1,399208008,20111130,1,71493000,20111130,1,29303009,20111201,2,399208008,20111201,2,71493000,20111201,2,29303009,20111202,3,399208008,20111202,3,71493000,20111202,3,29303009,20111203,4,399208008,20111203,4,71493000,20111203,4,116861002,20111203,4,399217008,20111203,4,29303009,20111204,5,399208008,20111204,5,71493000,20111204,5,306706006,20111205,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999235660,999235660,87,72759,72759,999-23-5660,Y,01,,0000,ENG,English,15,00000
1,,,,,1000000359,100000000159,11251962,11251962,0,0,49,49,11,11,06,F,E2,R5,,,,,,,,,,,,12052011,2,12,4,2011,12062011,12,4,2011,359,1,,6,3,4,,,,,,Z95818,N,Z95818,Y,Z95818,U,Z95818,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243063003,20111205,0,302761001,20111205,0,252482003,20111205,0,308283009,20111205,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999235660,999235660,86,2568,2568,999-23-5660,Y,01,2,0000,ENG,English,15,00000
1,,,,,1000000360,100000000160,04171961,04171961,0,0,55,55,13,13,07,F,E1,R5,,,,,,,,,,,,07302016,0,7,3,2016,08012016,8,3,2016,360,2,,2,2,1,,,,,,Z95818,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122460008,20160730,0,271280005,20160730,0,29303009,20160730,0,399208008,20160730,0,71493000,20160730,0,116861002,20160730,0,29303009,20160731,1,399208008,20160731,1,71493000,20160731,1,306706006,20160801,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999684436,999684436,05,26729,26729,999-68-4436,N,,2,0000,SPA,Spanish,19,90254
1,,,,,1000000361,100000000160,04171961,04171961,0,0,55,55,13,13,07,F,E1,R5,,,,,,,,,,,,08012016,2,8,3,2016,08022016,8,3,2016,361,1,,2,2,1,,,,,,Z95818,N,Z95818,U,Z95818,Y,Z95818,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243063003,20160801,0,302761001,20160801,0,252482003,20160801,0,308283009,20160801,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999684436,999684436,94,2568,2568,999-68-4436,N,,2,0000,SPA,Spanish,19,90254
1,,,,,1000000362,100000000161,11251962,11251962,0,0,53,53,12,12,07,F,E2,R5,,,,,,,,,,,,11112016,6,11,4,2016,11132016,11,4,2016,362,2,,4,3,2,,,,,,I2510,W,I222,W,I222,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225338004,20161111,0,33367005,20161113,2,415070008,20161113,2,433236007,20161113,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999298056,999298056,07,25220,25220,999-29-8056,Y,06,2,0000,ENG,English,15,00000
1,,,92691,30,1000000363,100000000162,01191959,01191959,0,0,63,63,14,14,08,M,E2,R5,,,,,,,,,,,,11292022,3,11,4,2022,12152022,12,4,2022,363,16,,4,3,9,,,,,,Z89439,N,E1142,W,Z89439,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180030006,20221129,0,386510005,20221129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999862692,999862692,65,39576,39576,999-86-2692,Y,08,0,0000,ENG,English,30,92677
1,,,92227,13,1000000364,100000000163,08081981,08081981,0,0,6,6,03,03,02,F,E1,R5,,,,,,,,,,,,09131987,1,9,3,1987,09151987,9,3,1987,364,2,,E,3,5,,,,,,Z9049,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999597453,999597453,94,10160,10160,999-59-7453,Y,03,1,0043,ENG,English,13,92227
1,,,92227,13,1000000365,100000000163,08081981,08081981,0,0,35,35,09,09,05,F,E1,R5,,,,,,,,,,,,06152017,5,6,2,2017,06162017,6,2,2017,365,1,,6,3,2,,,,,,Z9851,W,Z302,N,Z9851,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287664005,20170615,0,133899007,20170615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999597453,999597453,04,9582,9582,999-59-7453,Y,03,1,0043,ENG,English,13,92227
1,,,92227,13,1000000366,100000000163,08081981,08081981,0,0,36,36,09,09,05,F,E1,R5,,,,,,,,,,,,07242018,3,7,3,2018,07252018,7,3,2018,366,1,,6,3,4,,,,,,C189,N,C189,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43075005,20180724,0,133899007,20180724,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999597453,999597453,95,41416,41416,999-59-7453,Y,03,1,0043,ENG,English,13,92227
1,,,95655,19,1000000367,100000000164,03021956,03021956,0,0,25,25,07,07,04,F,E1,R5,,,,,,,,,,,,07011981,4,7,3,1981,07021981,7,3,1981,367,1,,D,3,2,,,,,,Z9851,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999966283,999966283,83,14352,14352,999-96-6283,Y,08,0,0000,SPA,Spanish,34,95820
1,,,93940,27,1000000368,100000000165,04151976,04151976,0,0,35,35,09,09,05,F,E1,R5,,,,,,,,,,,,09052011,2,9,3,2011,09062011,9,3,2011,368,1,,8,3,2,,,,,,Z9851,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999852092,999852092,50,11382,11382,999-85-2092,N,03,2,0000,ENG,English,27,93960
1,,,,,1000000369,100000000166,11061939,11061939,0,0,75,75,17,17,09,F,E1,R5,,,,,,,,,,,,04142015,3,4,2,2015,04152015,4,2,2015,369,1,,G,3,5,,,,,,Z95818,U,R931,Y,I259,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110467000,20150414,0,44608003,20150414,0,29303009,20150414,0,399208008,20150414,0,40701008,20150414,0,709138001,20150414,0,410538000,20150414,0,392247006,20150414,0,410770002,20150414,0,52765003,20150414,0,65677008,20150414,0,223495004,20150414,0,42825003,20150414,0,63697000,20150414,0,301882004,20150414,0,8290005,20150414,0,359672006,20150414,0,232717009,20150414,0,301884003,20150414,0,233553003,20150414,0,23745001,20150414,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999453519,999453519,92,110101,110101,999-45-3519,Y,,2,0000,VIE,Vietnamese,36,91709
1,,,,,1000000370,100000000166,11061939,11061939,0,0,75,75,17,17,09,F,E1,R5,,,,,,,,,,,,04142015,3,4,2,2015,04232015,4,2,2015,370,9,,5,2,1,,,,,,Z95818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271280005,20150414,0,29303009,20150414,0,399208008,20150414,0,71493000,20150414,0,29303009,20150415,1,399208008,20150415,1,71493000,20150415,1,29303009,20150416,2,399208008,20150416,2,71493000,20150416,2,29303009,20150417,3,399208008,20150417,3,71493000,20150417,3,29303009,20150418,4,399208008,20150418,4,71493000,20150418,4,29303009,20150419,5,399208008,20150419,5,71493000,20150419,5,12719002,20150419,5,29303009,20150420,6,399208008,20150420,6,71493000,20150420,6,29303009,20150421,7,399208008,20150421,7,,,,,,,,,,,,,,,,,,,,,,,,,999453519,999453519,50,132809,132809,999-45-3519,Y,,,,ENG,English,36,91709
1,,,,,1000000371,100000000166,11061939,11061939,0,0,75,75,17,17,09,F,E1,R5,,,,,,,,,,,,04232015,5,4,2,2015,04242015,4,2,2015,371,1,,2,2,1,,,,,,Z95818,U,Z95818,N,Z95818,U,Z95818,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243063003,20150423,0,302761001,20150423,0,252482003,20150423,0,308283009,20150423,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999453519,999453519,81,2568,2568,999-45-3519,N,,2,0000,ENG,English,36,91709
1,,,91730,36,1000000372,100000000167,06081980,06081980,0,0,35,35,09,09,05,F,E1,R1,,,,,,,,,,,,05182016,4,5,2,2016,05192016,5,2,2016,372,1,,8,3,5,,,,,,Z9851,U,Z302,Y,Z9851,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287664005,20160518,0,133899007,20160518,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999939334,999939334,00,9925,9925,999-93-9334,Y,03,2,0000,ENG,English,36,91739
1,,,96093,19,1000000373,100000000168,04271982,04271982,0,0,39,39,09,09,05,F,E2,R5,,,,,,,,,,,,05242021,2,5,2,2021,06042021,6,2,2021,373,11,,6,3,4,,,,,,J189,N,P84,Y,P229,W,P84,Y,P84,W,P84,U,P84,N,P84,U,P84,N,P84,N,P84,W,P84,W,P84,U,P84,Y,P84,Y,P84,Y,P84,U,P84,Y,P84,W,P84,Y,P84,U,P84,W,P84,W,P84,N,P84,Y,399208008,20210524,0,371908008,20210524,0,431182000,20210524,0,371908008,20210525,1,431182000,20210525,1,371908008,20210526,2,431182000,20210526,2,371908008,20210527,3,431182000,20210527,3,371908008,20210528,4,431182000,20210528,4,371908008,20210529,5,431182000,20210529,5,371908008,20210530,6,431182000,20210530,6,371908008,20210531,7,431182000,20210531,7,371908008,20210601,8,431182000,20210601,8,371908008,20210602,9,431182000,20210602,9,371908008,20210603,10,431182000,20210603,10,371908008,20210604,11,431182000,20210604,11,,,,,,,,,,,,,,,,,,,,,,,,,999547984,999547984,70,31795,31795,999-54-7984,Y,03,1,0476,KOR,Korean,53,96041
1,,,94534,48,1000000374,100000000169,06141972,06141972,0,0,38,38,09,09,05,M,E1,R2,,,,,,,,,,,,10042010,2,10,4,2010,10062010,10,4,2010,374,2,,6,3,9,,,,,,Z940,Y,Z940,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999355545,999355545,94,3288,3288,999-35-5545,N,03,2,0000,SPA,Spanish,48,94590
1,,,92029,37,1000000375,100000000170,11031998,11031998,0,0,22,22,06,06,04,F,E2,R9,,,,,,,,,,,,09042021,0,9,3,2021,09052021,9,3,2021,375,1,,6,3,9,,,,,,F1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999223503,999223503,04,166,166,999-22-3503,Y,06,,0000,SPA,Spanish,37,92026
1,,,93933,27,1000000376,100000000171,04231958,04231958,0,0,56,56,13,13,07,M,E1,R4,,,,,,,,,,,,03312015,3,3,1,2015,04022015,4,2,2015,376,2,,4,3,5,,,,,,F1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999801987,999801987,62,166,166,999-80-1987,N,,,,ENG,English,27,93906
1,,,93933,27,1000000377,100000000171,04231958,04231958,0,0,59,59,13,13,07,M,E1,R4,,,,,,,,,,,,03152018,5,3,1,2018,04012018,4,2,2018,377,17,,5,3,4,,,,,,F1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999801987,999801987,04,166,166,999-80-1987,Y,,,,ENG,English,27,93906
1,,,93933,27,1000000378,100000000171,04231958,04231958,0,0,61,61,14,14,08,M,E1,R4,,,,,,,,,,,,03062020,6,3,1,2020,03072020,3,1,2020,378,1,,2,3,2,,,,,,F1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999801987,999801987,69,166,166,999-80-1987,Y,,,,TGL,Tagalog,27,93906
1,,,,,1000000379,100000000171,04231958,04231958,0,0,61,61,14,14,08,M,E1,R4,,,,,,,,,,,,03292020,1,3,1,2020,03302020,3,1,2020,379,1,,8,2,1,,,,,,I2510,W,I222,W,I222,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225338004,20200329,0,33367005,20200330,1,415070008,20200330,1,433236007,20200330,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999801987,999801987,64,29956,29956,999-80-1987,Y,,1,,SPA,Spanish,27,93906
