Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
54d83016-52ca-36ab-ad27-55bf985d2868,8bf5325a-c11b-35c4-b07d-17a5aeba8353,Penni Okuneva,F,GENERAL PRACTICE,815 WORCESTER STREET,SPRINGFIELD,MA,011511001,42.1018764,-72.5886727,32,0
21b4d7a0-45d8-3c0b-9e6a-7c217f710440,6dafa732-cdaa-37ab-a33c-b14878e841d7,September Howe,F,GENERAL PRACTICE,400 BROOKSBY VILLAGE DRIVE,PEABODY,MA,019601488,42.55186794282506,-70.97276672693852,7,0
b817c197-5770-3435-84a3-ba0a7a10bf17,43e22208-dae0-3196-b30b-17b3c50679c2,Julio Oquendo,M,GENERAL PRACTICE,147 PELHAM ST,METHUEN,MA,018442060,42.7288158,-71.20222773774655,63,0
717845e8-58c5-3b83-83d5-81266304f4b7,46375470-1e20-3ddc-8dc5-010ba53826b6,Jude Reynolds,M,GENERAL PRACTICE,40 WRIGHT ST,PALMER,MA,010691138,42.16934095,-72.34120457065711,97,0
4c137ed6-1e1d-3cc6-8e0e-5097b04a23f6,aba3e6f6-4562-342e-b90f-dd61b117f394,Maryjane White,F,GENERAL PRACTICE,438 CHESTNUT STREET,SPRINGFIELD,MA,011072008,42.11291091861002,-72.59692685125127,35,0
759bcc89-3938-30f6-9651-bdbdf45c3d47,a4b91172-69e7-3895-bd89-b9a0868de5c2,Shanita Wolff,F,GENERAL PRACTICE,651 ORCHARD ST,NEW BEDFORD,MA,027441052,41.6149879,-70.93113851963673,16,0
b0b053fa-497b-3cc0-90f2-040bef4417ce,47fb5a56-bee5-3ecd-9958-706b20831c82,Ezra Torp,M,GENERAL PRACTICE,600 CUMMINGS CENTER  SUITE 270X,WOBURN,MA,018016356,42.4792618,-71.1522766,52,0
5194fb61-8e23-30cc-a610-ed74745b8b95,72f50aa0-d8c9-34dc-ac58-c428323f3bcd,Danuta Little,F,GENERAL PRACTICE,55 FRUIT ST,BOSTON,MA,021142696,42.36286045,-71.06875296664998,49,0
d40b15e1-d812-30e1-b8b4-6f1815a74f1f,9203d0d2-ca7d-3421-9361-974402ffb561,Shelby Shields,M,GENERAL PRACTICE,58 OLD NORTH RD,WORTHINGTON,MA,010989708,42.414246,-72.93841842197347,23,0
9abbd488-85d7-35c2-9e03-f6276fd4ec67,ca8a919a-05f9-3687-bfb6-42800a70031e,Josue Flatley,M,GENERAL PRACTICE,6111 OAK TREE BLVD STE 301,FRAMINGHAM,MA,017014613,42.3095704,-71.4413097,49,0
ccc9d50e-fd64-3989-8fe8-c1d6a31d9b97,eee00932-ca82-36bc-b7e8-e3fff6dbaeaa,Leif Hane,M,GENERAL PRACTICE,450 BROOKLINE AVE,WEYMOUTH,MA,021893141,42.2212188,-70.9391625,127,0
c497640a-415c-31e7-8407-59099144cc4f,a194e94a-dd16-347e-95ea-8d00052c14d1,Elvera Gusikowski,F,GENERAL PRACTICE,833 MAIN ST,S YARMOUTH,MA,026645254,41.65171785,-70.21464095380932,55,0
0c1b4902-4085-334e-929c-138bb3df7d4b,be509ccb-bfb7-3b87-8945-8426b689ef9d,Chong Balistreri,F,GENERAL PRACTICE,2049 DORCHESTER AVENUE,BOSTON,MA,021244742,42.3554334,-71.060511,1,0
51ce7a6e-9df1-3a23-80d5-6b9b78c84411,a06b1a97-d6ce-3ea1-ba4a-2ef85a8114ab,Wanda Goyette,F,GENERAL PRACTICE,400 GROTON ROAD,AYER,MA,014321171,42.57821195,-71.5733060441645,22,0
b046ab3c-2e1c-3d10-8a1f-66e127ec47a3,f8918a95-31e8-3ac4-8d12-29ca6080ebda,Rudolf Vandervort,M,GENERAL PRACTICE,199 REEDSDALE RD,MILTON,MA,021863926,42.251368299999996,-71.0768393856917,20,0
b6a6c51f-e8ab-38c0-ba6f-5aaa13666b21,8d5880eb-1dd8-31ea-b7c5-21709f3bb341,Nicholle Satterfield,F,GENERAL PRACTICE,50 ROWE ST,MELROSE,MA,021763201,42.4592093,-71.06078096379728,41,0
94a11bea-3df2-3e52-b4e0-69f4bf91f4e4,ca9ee1b8-abeb-3b62-a017-8839fbe10847,Anika Miller,F,GENERAL PRACTICE,172 LAWRENCE STREET,LAWRENCE,MA,018413849,42.7138132,-71.1639172,2,0
f8967645-7257-3d95-9fb2-c5496344a2bb,fd650ebc-a642-3818-b073-692473cd31f1,Tobias Kris,M,GENERAL PRACTICE,900 CUMMING CENTER,BEVERLY,MA,019156181,42.5584284,-70.8800491,42,0
39f800b6-082b-33a2-9d14-1d24982073e8,3ff0f58b-7a1f-3334-9449-ff15f68b7d86,Crystle McCullough,F,GENERAL PRACTICE,275 SANDWICH ST,PLYMOUTH,MA,023607761,41.94186605,-70.6455366462985,412,0
04a43a65-2174-39d0-9e0f-d2b4774e86b4,70e3ad4f-b9ff-3f3e-9990-2cd7e23a9d1c,Tambra Bosco,F,GENERAL PRACTICE,1238 RIVERDALE ST,WEST SPRINGFIELD,MA,010894675,42.1373438,-72.62624707492338,10,0
bcda813e-b0d6-3c48-9606-757917e81807,dbe1e521-57da-3855-9aa0-aabadbd17e32,Joline Stark,F,GENERAL PRACTICE,454 WASHINGTON ST,NORWELL,MA,020612050,42.1592792,-70.85480698781902,1,0
c821091c-c9fd-3408-af17-02ec4ceaef5e,9cfdd210-a2ed-34d6-9381-2f5d999011ca,Edith Beier,F,GENERAL PRACTICE,21 HIGHLAND AVE,NEWBURYPORT,MA,019503873,42.814341671166744,-70.88998002772408,81,0
1daf1761-23c8-359b-9314-4aafbd999254,75846b1f-d0ec-3255-9bdd-d09eb0a9dd0d,Paul Bartell,M,GENERAL PRACTICE,575 BEECH ST,HOLYOKE,MA,010402296,42.20105435,-72.628169560868,45,0
4c9ae9f6-bf74-32cb-a0bc-2f6d36307470,7e8bd0f2-2746-355e-92ef-9473818c58a2,Ivory Okuneva,M,GENERAL PRACTICE,90 SUTTON STREET  SUITE 3-4,NORTH ANDOVER,MA,018451655,42.705281049999996,-71.13643624887442,12,0
c29efbbd-c575-33da-bbcb-8ec8cfa8e417,dd280187-8662-3732-af81-595d10572911,Mertie Lakin,F,GENERAL PRACTICE,4499 ACUSHNET AVE,NEW BEDFORD,MA,027454707,41.74026055,-70.9450945705336,195,0
b5155e52-5b01-3ea6-a740-fafd690017cb,a6964d47-8af0-3df2-b99d-d8414eb1cfa3,Adrienne Schiller,F,GENERAL PRACTICE,200 MAY ST,SOUTH ATTLEBORO,MA,027035520,41.924394750000005,-71.36076410900014,26,0
f5b08c57-8c08-370e-b7e9-0f1098eb598c,dae3ee01-f383-366e-9ad6-dc92963064ea,Orville Will,M,GENERAL PRACTICE,1233 MAIN ST,HOLYOKE,MA,010405381,42.16578055,-72.63389634691956,121,0
ec0b7523-326a-3d6a-add6-47a2c497ab1f,a7b047dd-186a-32de-8187-b0853c05aed6,Melida Mayert,F,GENERAL PRACTICE,180 LOW STREET,NEWBURYPORT,MA,019503519,42.815683050000004,-70.89666045994463,5,0
9f7c1fd9-5a40-34ac-ad4b-fec513a601b3,6d947ed4-9b7f-3720-8141-67109691d2e7,Kim Eichmann,M,GENERAL PRACTICE,73 Eagle Street,Pittsfield,MA,01201,42.451427,-73.25195,280,0
70f1a455-d69b-39af-bc3e-3bfbd86ee7ff,dac75bc1-cbfa-306b-9a0a-88d5edf3638d,Henry Ebert,M,GENERAL PRACTICE,170 COREY ROAD,BRIGHTON,MA,021358244,42.3433093,-71.14003855124017,3,0
bce922f5-7168-31f7-914e-f0a1633eab71,b7b02632-03e1-330a-aa40-fdee22899633,Corie Cormier,F,GENERAL PRACTICE,840 HARRISON AVE,ROXBURY,MA,021203432,42.3279605,-71.0830607,45,0
b4121bc0-696a-361c-9001-bda240db5f82,c6907774-d9cd-3408-b554-08b135423b40,Judi Stokes,F,GENERAL PRACTICE,642 BOSTON POST RD,SUDBURY,MA,017763302,42.36142375,-71.44123077142632,1,0
acc5383e-380b-39e6-901b-a6f53d216832,f82ff162-c689-3682-876c-220cf96eb97b,Billy Schoen,M,GENERAL PRACTICE,74 MAIN ST,FRAMINGHAM,MA,017022952,42.2976266,-71.42605348361442,38,0
a5c964ad-76b5-3b25-b2d2-623f1e663014,9d989fcf-4ad9-3972-ada3-f275d967781e,Dominic Miller,M,GENERAL PRACTICE,100 TER HEUN DR,SANDWICH,MA,025632377,41.7579043,-70.4968152,255,0
746965b0-cd43-3d5b-a9e7-397144260bef,b69bccdc-5ad3-3ded-a018-3cd8f369c9d2,Marleen Ziemann,F,GENERAL PRACTICE,120 S MAIN STREET,CENTERVILLE,MA,026323246,41.649898300000004,-70.34309844876677,31,0
ffd9a9e6-f325-36ce-922f-87761b7d3733,542185c1-943a-30f4-aba0-0efaa92488a4,Wilbur Rau,M,GENERAL PRACTICE,142 LAKE ST,ARLINGTON,MA,024764738,42.40328885,-71.15140830652837,63,0
d266c7c3-463c-3169-9334-3db7752948d3,a2cc09de-c1e2-3126-8c09-d49f95225281,Darnell Leannon,M,GENERAL PRACTICE,300 LONGWOOD AVE,WALTHAM,MA,024532741,42.3756401,-71.2358004,9,0
8cc9b978-3df0-3f17-a249-3a96d2f97905,9f2f60a6-87a4-3f45-b753-b63b5b7e9993,Maricruz Considine,F,GENERAL PRACTICE,332 HANOVER STREET,BOSTON,MA,021131901,42.3647421,-71.0536619,63,0
5487fd60-1af8-3d08-a134-6c93c3e4641f,44cb1162-a345-3477-8723-c202a3c8cdcd,Jamey Graham,M,GENERAL PRACTICE,73 W MAIN ST,HOPKINTON,MA,017481619,42.21799145,-71.54005509979045,111,0
ced7f11f-8ebd-32c9-b45a-27bed0ae20d1,ab16be57-62ea-39a5-8f7a-ee1285cf6934,Ciara Gibson,F,GENERAL PRACTICE,115 MILL ST,PETERSHAM,MA,013669503,42.4865962,-72.1893057,341,0
a75590e1-c18f-3f4b-8bf2-d429bc8cdeed,f341c366-8313-3790-ab26-d8d27b116ff5,Augustine Greenholt,M,GENERAL PRACTICE,80 LINCOLN STREET,WALTHAM,MA,024535465,42.39322121170625,-71.24104146434591,29,0
ac39a80e-c61d-3d63-a1eb-90620478e13b,0d7ef8ee-4e45-3b40-9f2b-f558dce71574,Rory Kuhlman,F,GENERAL PRACTICE,200 BOYLSTON ST,CHESTNUT HILL,MA,024672008,42.318869649999996,-71.17524247213663,64,0
8e26a229-2719-3556-aa78-cb2c1063033c,0519b293-2e92-3eb3-aeef-233da0babc93,Juan Friesen,M,GENERAL PRACTICE,40 PARKHURST ROAD,CHELMSFORD,MA,018241511,42.6198215,-71.36189212971482,7,0
77dd72ef-6c5c-38c1-a836-8d977b4d2065,c5403c4f-14d5-3171-9227-a9b8327f3149,Lonnie Ferry,F,GENERAL PRACTICE,52 OLNEY RD,CHICOPEE,MA,010202103,42.1487691,-72.6071119,21,0
670f61a1-a172-3a24-8377-e21502804df9,4ffc4e4b-9d8d-3c30-ad84-fc9a7209da94,Madelyn Carter,F,GENERAL PRACTICE,4525 ACUSHNET AVENUE,NEW BEDFORD,MA,027454727,41.74080975,-70.94731021257817,11,0
211dad84-233b-309f-87bf-f8b9db388034,bebc1dac-6c42-3225-b0ba-23278cdf2a62,Cherry Hackett,F,GENERAL PRACTICE,464 MAIN STREET,AGAWAM,MA,010011826,42.07695165,-72.62026217030348,2,0
26b5c86f-ad0a-312a-b76d-8ec05b761762,ce4d0501-49eb-396a-bc56-545fdfc624b0,Mauricio Daniel,M,GENERAL PRACTICE,1 HOSPITAL RD,OAK BLUFFS,MA,025571406,41.46063105,-70.57989080295974,118,0
d2dffa40-8fca-3460-9ced-30bcdd1ede85,70e943de-a18b-3e03-a204-ecca2f01b6d1,Joshua Wolf,M,GENERAL PRACTICE,76 NORTH MAIN STREET,WEST BOYLSTON,MA,015831130,42.393642299999996,-71.79207534741954,15,0
2603f623-d583-3bac-9177-b5e37d14c8d8,e69e7cbb-8362-30d1-83f2-3a0c492fe2b1,Isaac Kub,M,GENERAL PRACTICE,110 LONG POND RD,PLYMOUTH,MA,023602642,41.9255829,-70.65514326847389,39,0
07fd4634-86d7-30c0-8be3-69c96ea5f53a,d13ac855-c068-3b57-8d65-fc3c90f32558,Mertie Orn,F,GENERAL PRACTICE,383 SOUTH ORLEANS ROAD,BREWSTER,MA,026312870,41.738964949999996,-70.00124453922743,2,0
76e8019d-5a3b-34dd-9291-0912f314d4b1,afc661fd-71d9-3fc3-adf2-3fc3b5e8a140,Leontine Schmeler,F,GENERAL PRACTICE,680 CENTRE ST,RAYNHAM,MA,02767,41.9487118,-71.0731008,5,0
80549330-d86f-3416-8281-abb290777d0b,06cc2462-430f-3322-9c87-7e971125f510,Bryon Mann,M,GENERAL PRACTICE,133 OLD ROAD TO 9 ACRE COR,WESTFORD,MA,018863198,42.5792583,-71.4378411,10,0
41f5e94c-770b-3f20-82a5-1808fec8d4a6,ee7fab6f-6438-394f-b1f2-3e452f8f055a,Trey Satterfield,M,GENERAL PRACTICE,75 BRIMBAL AVENUE,BEVERLY,MA,019156009,42.570099299999995,-70.87108224250409,119,0
9ba49efb-3ce2-34ce-9693-cc5b4a8797ce,79508e39-d0b0-3613-9d54-168f6e1c3a18,Antonette Tromp,F,GENERAL PRACTICE,200 GROTON ROAD,GROTON,MA,014502056,42.577352149999996,-71.57414587343038,340,0
1ee0bdf6-fcd8-3bb7-bcac-0bffa42497b8,880fad59-9c38-3a21-a39f-ccc801502ab3,Maurice Pollich,M,GENERAL PRACTICE,799 CONCORD AVENUE,CAMBRIDGE,MA,021381048,42.390849395521705,-71.1556550001627,17,0
af121c36-9d23-3272-a30f-3651231ed094,352f2e3b-0708-3eb4-9f7e-e73a685bf379,Araceli Willms,F,GENERAL PRACTICE,157 UNION ST,SOUTHBOROUGH,MA,017721215,42.3056501,-71.5245087,147,0
88fd7f3e-d196-3741-b349-38301a89f4cc,a2d45ee8-b930-3169-b612-f602961ad212,Florance Leannon,F,GENERAL PRACTICE,37 MINUTEMAN WAY,SHREWSBURY,MA,015452229,42.288207,-71.73443816915585,21,0
6ae463d8-ef2f-3e66-b056-04703710c906,0fa1cab9-83c1-3c85-b7bc-53d8b922e2f7,Annita Frami,F,GENERAL PRACTICE,115 LINCOLN STREET,WORCESTER,MA,016081216,42.2768165,-71.795274,1,0
59accf92-76a8-3885-8989-4b8abcf1eca6,4887dc20-9ef6-3cc2-9c56-858388049a50,Kimberlie Kertzmann,F,GENERAL PRACTICE,168 WEST CENTRAL STREET,NATICK,MA,017604122,42.282113100000004,-71.37898579435048,7,0
6ccd13b5-2761-3311-a714-0daba8b43d30,a73a3693-57ac-367e-b29e-f0f834cbaf66,Chelsey Simonis,F,GENERAL PRACTICE,10 CORDAGE PARK CIR,PLYMOUTH,MA,023607318,41.9788991,-70.6879608,61,0
04136f3d-0187-3080-a645-0f6493bc7dc2,fb4a08b8-57ee-382b-b3cb-43d94f1bb4c0,Theo Hammes,F,GENERAL PRACTICE,1010 SOUTH MAIN STREET,FALL RIVER,MA,027242855,41.690775450000004,-71.16515282264554,39,0
8d174ab6-c542-3944-9eda-11dc574f31e6,2b97893e-dc50-378b-a266-f089b8450329,Magdalena Torphy,F,GENERAL PRACTICE,250 MOUNT VERNON ST,DORCHESTER,MA,021253120,42.3194571,-71.04610844302991,60,0
63dd5d13-5f88-3ade-af05-cc47c657d406,3d5fbf38-c781-3e04-8c7e-5a402611b7d4,Enriqueta Barton,F,GENERAL PRACTICE,260 ELM ST,SOMERVILLE,MA,021442951,42.3955992,-71.1227391,89,0
4a7018d1-fd5e-3cc2-b95a-e70b1bbafaf6,f43f97f2-af04-3ed0-a42e-3681718cc9b2,Jacques Quigley,M,GENERAL PRACTICE,725 NORTH ST,PITTSFIELD,MA,012014109,42.4600752,-73.2492795834909,484,0
21c12bec-30d7-384b-b2e6-0f6c57c021ed,fd5342f0-10c0-3f48-9c7e-7100a64db139,Robby Abshire,M,GENERAL PRACTICE,30 PRINCETON BOULEVARD,LOWELL,MA,018512405,42.6353691,-71.3322833,3,0
481573a8-85a8-3a9e-9f75-d8d9abccfc3b,2f67494e-f17e-3248-ba68-3ca42913cca1,Majorie Bergstrom,F,GENERAL PRACTICE,184 MAIN STREET,FAIRHAVEN,MA,027193259,41.646106,-70.90865208079187,1,0
d9156787-b97e-37f2-8e83-094fde0a7077,52efa2e5-007f-3396-a83a-28ca015f0595,Walton Turner,M,GENERAL PRACTICE,20 N PARK AVE STE 2200A,PLYMOUTH,MA,023604090,41.960434631488596,-70.67007876763536,85,0
02b5b25f-06f9-38aa-a4ea-7c2502d8f7fb,19439108-9835-38fe-8ee2-1226a355cfba,Georgeann Kunze,F,GENERAL PRACTICE,694 WORCESTER RD,WELLESLEY,MA,024822837,42.2964859,-71.2925571,9,0
b81f5c03-106a-3ca0-bec7-a2663833bd69,b5789b71-fc8e-3b7e-9eb2-3fc577943117,Elvia Miller,F,GENERAL PRACTICE,81 RESERVOIR DRIVE,ATHOL,MA,013314901,42.581152349999996,-72.18775715069674,53,0
3cf5f01e-661a-3d8d-9f09-c227baea542f,94ac48ba-e215-3ab9-ba88-a0b926d29cef,Nerissa Hahn,F,GENERAL PRACTICE,300 WINTHROP STREET,MEDFORD,MA,021552311,42.421527,-71.11834,3,0
47153546-6a36-384d-8a03-8f012302d178,0334ad53-5d57-384e-a411-63b075139c06,Silas Stamm,M,GENERAL PRACTICE,66 CENTRAL STREET,EAST BRIDGEWATER,MA,023331913,42.03160525,-70.9572577506426,41,0
6a385426-3359-3000-bfcf-7dfc3dbbe99b,069b90f9-309b-35e4-b990-d1dbacb962cc,Thomas Strosin,M,GENERAL PRACTICE,36 LOWER WESTFIELD ROAD,HOLYOKE,MA,010402749,42.16975305,-72.63488031242107,20,0
18cfcca3-5d2a-3cd0-a8ff-d50037abc7ea,e5ce3b83-f5e6-308d-aa64-82539fc2d906,Garret Dach,M,GENERAL PRACTICE,1842 BEACON ST,BROOKLINE,MA,024451922,42.33728028715071,-71.14536064081996,1,0
47d59e3a-9a4e-327f-b6c1-2971ceac6c1b,936ceb96-2b12-371f-aa68-ee02a9c06f4c,Alan Keeling,M,GENERAL PRACTICE,225 BOSTON ST,LYNN,MA,019043124,42.470497449999996,-70.96003668151566,88,0
72152c2f-69f0-396b-b993-6d118fb713c3,dfcd78f1-f67e-321d-84e3-f658c482c474,Elmo Wisoky,M,GENERAL PRACTICE,64 WOODLANDS WAY,BREWSTER,MA,026312550,41.737807,-70.0036669,57,0
1b427ffb-8264-3152-a6e9-d6a4f552ef62,51759ecf-0948-3f61-b8fc-09dd8f2b90a1,Damon Schultz,M,GENERAL PRACTICE,CHRISTIAN HILL ROAD,GREAT BARRINGTON,MA,012301108,42.207865,-73.360405,44,0
1f195cc6-e61c-3383-b112-c0092855a1ad,a855314b-4fb5-37fc-8015-5caa96c928b1,Erica Kiehn,F,GENERAL PRACTICE,759 CHESTNUT ST,SPRINGFIELD,MA,011991001,42.121522049999996,-72.60300615153007,141,0
c4ad0f4d-1b5d-3101-ba4c-bbd3a941327a,48a6d3ab-50ef-349e-8945-2558a78f378e,Mercy Kuhlman,F,GENERAL PRACTICE,795 MIDDLE ST,SWANSEA,MA,027774114,41.730919,-71.208117,78,0
a5f2ae5d-0eef-3186-9415-8afbdf341859,0a8a4b11-d0b8-3cd2-92cd-983de5189cfa,Angelena Nicolas,F,GENERAL PRACTICE,111 BIRCH STREET,LYNN,MA,019021574,42.47859105,-70.93458444045801,53,0
c218a075-58bb-38a4-8246-54a3f704b7ee,bea92616-0fee-39b9-9a23-42c6fd899f35,Ignacio Beier,M,GENERAL PRACTICE,10 ERLIN TERRACE,TEWKSBURY,MA,018762666,42.61292480142526,-71.24215126690858,1,0
b3ccaa1a-c3e6-380d-9854-656a072c59f2,7b7ce654-a413-37d1-9d34-97240c0ac580,Landon Kihn,M,GENERAL PRACTICE,1 WRENTHAM ST,BELLINGHAM,MA,020192532,42.025037350000005,-71.48945118224057,49,0
a60ed5e7-990c-34fd-904d-9457e057e347,95b01a7c-e16a-37d4-b354-c404baa00203,Saturnina Gibson,F,GENERAL PRACTICE,290 SOUTH STREET,PITTSFIELD,MA,012016824,42.440485002637104,-73.25677853480586,4,0
47d88180-dafd-3527-8df8-c82331a62624,7b20d1c4-c56b-3647-801c-5e4e13679073,Riley Prohaska,M,GENERAL PRACTICE,275 SANDWICH ST,PLYMOUTH,MA,023602183,41.94186605,-70.6455366462985,463,0
1fa64ddd-3c34-3028-ae15-81ada61fbf9e,281525ef-5743-34a8-9339-66c8b4be6668,Concepción Quintana,F,GENERAL PRACTICE,555 PLANTATION STREET,WORCESTER,MA,016052376,42.2907683,-71.7649752,3,0
8600ea6a-ebf0-3f2b-9b4d-5a6e8781e78d,3e97ce4f-3ad7-3cea-883f-e2bb4ca89d83,José Cedillo,M,GENERAL PRACTICE,30 NEW CROSSING RD,READING,MA,018673270,42.51809619399502,-71.0959083715027,99,0
09ba1e95-8c4d-3809-8d6d-199e2afc06d8,c60fc3df-9dbd-3f31-a456-41c84490266f,Lavonna Johnson,F,GENERAL PRACTICE,146 MAC ARTHUR BOULEVARD,BOURNE,MA,025323902,41.7412166,-70.5989196,13,0
7b2b1d74-25e6-37fb-a442-e1c2a208df14,c0132cf6-1703-3aad-89b4-cc2f2bbc123e,Lovie Schoen,F,GENERAL PRACTICE,66 NEWTON STREET,WALTHAM,MA,024536058,42.3746705,-71.22789736306842,15,0
b252020a-0ac3-3010-ab47-9f565a32cd1b,36d328a2-68bb-3967-a9bf-00897a7c945f,Lynn Rodriguez,M,GENERAL PRACTICE,299 WAREHAM STREET,MIDDLEBORO,MA,023462905,41.869676,-70.873384,13,0
e8156abd-db6b-3001-b245-873fdf315787,6d6ef57e-b2ce-3a69-bacf-4305c51834b0,Lesha Skiles,F,GENERAL PRACTICE,186 HIGHLAND AVE,SOMERVILLE,MA,021431507,42.38845955,-71.10666839512322,4,0
d5b08630-d11f-3adc-acc1-54e6c8f10ab2,a9f0c80c-2cc2-31ea-9ead-d13d373a6fe4,Mohamed Hartmann,M,GENERAL PRACTICE,140 PRESCOTT ST,NORTH ANDOVER,MA,018451826,42.7052468,-71.11780689673651,1,0
29603b99-75d4-3e0a-8fcf-6f1b0a7ff548,79d49935-bcc0-36ca-920b-45365c367438,Sherita Hudson,F,GENERAL PRACTICE,409 W BROADWAY,SOUTH BOSTON,MA,021272245,42.336831,-71.047958,87,0
3dbdc7e2-6299-3b9b-82df-1a1e4764f52e,0f2c58ec-5323-3c0f-9bdf-af0df7eb2a2b,Verónica Nieves,F,GENERAL PRACTICE,130 DORCHESTER STREET,SOUTH BOSTON,MA,021272642,42.3334312,-71.0494949,26,0
c44df4c0-03c8-3dc9-86ba-e9beffc70382,666c3e81-2ec6-3bff-9dcc-a704edd86960,Ivan McClure,M,GENERAL PRACTICE,770 CONVERSE STREET,LONGMEADOW,MA,011061719,42.0639853,-72.5521444,13,0
9276d427-6fb9-3c08-a8ed-f16bd4560b28,cc400ddc-c38d-3604-8d89-cea21555719f,Irene Kirlin,F,GENERAL PRACTICE,87 CHESTNUT ST,NATICK,MA,017603644,42.293559188306446,-71.35158050924959,13,0
bd649129-80df-3926-9aec-b2822e79b384,51370692-6296-3150-8672-559fc73f964f,Almeda Okuneva,F,GENERAL PRACTICE,75 FRANCIS ST,WEST BRIDGEWATER,MA,023791542,42.0219112,-71.019004,228,0
e50d4f95-e6b2-3ff3-bb23-05f7af063f7f,10dcd91e-6eda-385b-bafb-d5e1ae92dc34,Susanne Abernathy,F,GENERAL PRACTICE,677 W MAIN ST,HYANNIS,MA,026013493,41.652312699999996,-70.32027525205335,88,0
7041f84e-45c1-313f-95a3-dead7888a67c,362cc3af-dcb0-31d0-a2be-a5ba9d016aeb,Verónica Cervántez,F,GENERAL PRACTICE,629 SALISBURY ST,WORCESTER,MA,016091121,42.2932691,-71.8390048,4,0
b71404ca-2c58-357b-b1b3-ae2dff762b53,b5b380d2-df21-3389-abf0-08551c7e1f2d,Rueben Friesen,M,GENERAL PRACTICE,85 PATTON RD,DEVENS,MA,014344401,42.5304204,-71.61505519305638,59,0
70169b87-428c-307b-b98e-168b7f75da5c,b3312a2d-37e9-35a8-b50d-6c165c437baa,Lorretta Reinger,F,GENERAL PRACTICE,45 DIMOCK ST,ROXBURY,MA,021191029,42.32030665,-71.09721114916246,3,0
75077e00-5569-361b-bf2f-2749f6c3c4ea,2836d9ac-c6a6-39d1-8f13-fdf0fc8928f4,Carlton Koch,M,GENERAL PRACTICE,365 EAST ST,TEWKSBURY,MA,018761950,42.6069472,-71.2180803,106,0
500004eb-2336-3176-96c4-79a1a59a91df,7c625dc4-2593-31eb-95fd-6a912832b8bb,Ronny Braun,M,GENERAL PRACTICE,980 WASHINGTON STREET  SUITE 124,DEDHAM,MA,020266704,42.228918,-71.18501264023513,1,0
353de737-94a1-3b2f-b844-7ee1678ab65d,04b252db-4231-3cb5-963d-6f096fb4b97c,Horace Grady,M,GENERAL PRACTICE,1177 PROVIDENCE HIGHWAY,NORWOOD,MA,020625019,42.194543,-71.1994976,3,0
2480c731-a2d9-3d78-9e4c-e6c628aaba60,83579123-f29c-39b8-9f5f-8f79e91683c7,Hong Kassulke,F,GENERAL PRACTICE,100 CENTURY DR,WORCESTER,MA,016061244,42.3138278,-71.7707002,41,0
0d828220-963f-384d-8573-57bb3e9d5747,e2eab39c-5195-34aa-b35f-e89e37cfed01,Diana Pelayo,F,GENERAL PRACTICE,55 FOGG ROAD,WEYMOUTH,MA,021893141,42.175539799999996,-70.9539153674405,92,0
1bfaa3a7-7dbc-3f45-bf3e-1c4bf3659780,4fa8411f-42f8-3353-8947-bf15254c9dee,Lane Gutmann,F,GENERAL PRACTICE,90 GREENWOOD STREET,WAKEFIELD,MA,018804039,42.476321150000004,-71.06922169005762,8,0
fbfcc971-f429-3e60-a6f3-25ff986cb172,ca7b6c37-ddf1-3aa2-8bc4-d96cf3fa2fe6,Jennefer Hagenes,F,GENERAL PRACTICE,559 PLANTATION ST,WORCESTER,MA,016052350,42.291381799999996,-71.7630578363871,1,0
4c800b05-bc2b-37c0-bac6-45b3f037b506,a977feef-f585-3fa8-8deb-7e60fc2cab30,Kimbra Schulist,F,GENERAL PRACTICE,2314 MAIN STREET,TEWKSBURY,MA,018763128,42.58023655,-71.19367180835906,3,0
00de753d-7f2e-34a8-8ef8-0a89bdd26807,b411fd60-9bd5-30f1-99b4-c24a409964a1,Wanetta Schumm,F,GENERAL PRACTICE,42 ASBURY ST,SOUTH HAMILTON,MA,019821808,42.61322825,-70.87300675048934,60,0
33215ea5-2b91-31ee-8e3b-7cec1aef1713,1de7e7d9-9a7a-3a3f-bf4c-b4de450711f2,Vince Morissette,M,GENERAL PRACTICE,198 LITTLETON RD,WESTFORD,MA,018863429,42.564282,-71.42620615382347,17,0
bfc6fba5-0b53-32a3-bb01-f60103be4caf,4705a8fd-19cd-32c1-8b3e-34bcfe84d0bd,Jimmie Mayert,M,GENERAL PRACTICE,55 N WASHINGTON ST,NORTH ATTLEBORO,MA,027601607,41.983529,-71.332241,59,0
d7e3f67f-96fc-3ac6-aaa2-dbdb7123354e,497f39dd-280e-3d58-af5b-c5e3a3a09b10,Arden Bergstrom,M,GENERAL PRACTICE,27 PARK ST,HYANNIS,MA,026015230,41.65363635,-70.27352219234834,987,0
4b798ae4-7d60-374d-9675-1225afabb41e,accb8cdd-6560-3fef-b0a6-f12c3295026a,Gerardo Bergstrom,M,GENERAL PRACTICE,969 PARK STREET,ATTLEBORO,MA,027035115,41.9266899,-71.2611303145582,18,0
